Graph,Repeat,Algorithm,Time (s),Modularity,NMI
lfr-n10000-mu5,5,Leiden-LPA-coreratio_1.0,0.7862,0.3235,0.2772
lfr-n10000-mu5,6,Leiden-LPA-coreratio_1.0,0.7194,0.3248,0.2972
lfr-n10000-mu5,7,Leiden-LPA-coreratio_1.0,0.7159,0.3279,0.3075
lfr-n10000-mu5,8,Leiden-LPA-coreratio_1.0,0.6916,0.3294,0.3106
lfr-n10000-mu5,9,Leiden-LPA-coreratio_1.0,0.7063,0.3266,0.3094
lfr-n120-mu1,0,Leiden-LPA-coreratio_0.2,0.002,0.0456,0.154
lfr-n120-mu1,1,Leiden-LPA-coreratio_0.2,0.0017,0.045,0.1634
lfr-n120-mu1,2,Leiden-LPA-coreratio_0.2,0.0021,0.0443,0.1484
lfr-n120-mu1,3,Leiden-LPA-coreratio_0.2,0.0018,0.045,0.1634
lfr-n120-mu1,4,Leiden-LPA-coreratio_0.2,0.0016,0.045,0.1634
lfr-n120-mu1,5,Leiden-LPA-coreratio_0.2,0.0019,0.0456,0.154
lfr-n120-mu1,6,Leiden-LPA-coreratio_0.2,0.0016,0.045,0.1634
lfr-n120-mu1,7,Leiden-LPA-coreratio_0.2,0.0015,0.044,0.1659
lfr-n120-mu1,8,Leiden-LPA-coreratio_0.2,0.0019,0.1093,0.154
lfr-n120-mu1,9,Leiden-LPA-coreratio_0.2,0.0019,0.1093,0.154
lfr-n120-mu1,0,Leiden-LPA-coreratio_0.4,0.0025,0.1626,0.2436
lfr-n120-mu1,1,Leiden-LPA-coreratio_0.4,0.0026,0.1831,0.2391
lfr-n120-mu1,2,Leiden-LPA-coreratio_0.4,0.0026,0.1419,0.2479
lfr-n120-mu1,3,Leiden-LPA-coreratio_0.4,0.0024,0.1329,0.2721
lfr-n120-mu1,4,Leiden-LPA-coreratio_0.4,0.0026,0.1461,0.2608
lfr-n120-mu1,5,Leiden-LPA-coreratio_0.4,0.0027,0.16,0.3058
lfr-n120-mu1,6,Leiden-LPA-coreratio_0.4,0.0025,0.1625,0.1832
lfr-n120-mu1,7,Leiden-LPA-coreratio_0.4,0.0024,0.1481,0.3167
lfr-n120-mu1,8,Leiden-LPA-coreratio_0.4,0.0026,0.16,0.3058
lfr-n120-mu1,9,Leiden-LPA-coreratio_0.4,0.0025,0.1409,0.3472
lfr-n120-mu1,0,Leiden-LPA-coreratio_0.6,0.0037,0.2381,0.2068
lfr-n120-mu1,1,Leiden-LPA-coreratio_0.6,0.0038,0.216,0.3157
lfr-n120-mu1,2,Leiden-LPA-coreratio_0.6,0.0036,0.2074,0.1845
lfr-n120-mu1,3,Leiden-LPA-coreratio_0.6,0.0038,0.1828,0.3024
lfr-n120-mu1,4,Leiden-LPA-coreratio_0.6,0.0036,0.2071,0.3082
lfr-n120-mu1,5,Leiden-LPA-coreratio_0.6,0.0036,0.2303,0.1656
lfr-n120-mu1,6,Leiden-LPA-coreratio_0.6,0.0037,0.2138,0.2735
lfr-n120-mu1,7,Leiden-LPA-coreratio_0.6,0.0038,0.2215,0.238
lfr-n120-mu1,8,Leiden-LPA-coreratio_0.6,0.0036,0.205,0.3041
lfr-n120-mu1,9,Leiden-LPA-coreratio_0.6,0.0037,0.2314,0.2301
lfr-n120-mu1,0,Leiden-LPA-coreratio_0.8,0.0051,0.2292,0.2721
lfr-n120-mu1,1,Leiden-LPA-coreratio_0.8,0.005,0.2297,0.2383
lfr-n120-mu1,2,Leiden-LPA-coreratio_0.8,0.0049,0.2342,0.2069
lfr-n120-mu1,3,Leiden-LPA-coreratio_0.8,0.0051,0.2317,0.245
lfr-n120-mu1,4,Leiden-LPA-coreratio_0.8,0.005,0.2326,0.2517
lfr-n120-mu1,5,Leiden-LPA-coreratio_0.8,0.005,0.2337,0.1791
lfr-n120-mu1,6,Leiden-LPA-coreratio_0.8,0.0046,0.2355,0.2252
lfr-n120-mu1,7,Leiden-LPA-coreratio_0.8,0.0051,0.2324,0.2337
lfr-n120-mu1,8,Leiden-LPA-coreratio_0.8,0.0047,0.2302,0.1939
lfr-n120-mu1,9,Leiden-LPA-coreratio_0.8,0.0052,0.233,0.2117
lfr-n120-mu1,0,Leiden-LPA-coreratio_1.0,0.0049,0.2492,0.1857
lfr-n120-mu1,1,Leiden-LPA-coreratio_1.0,0.0049,0.2472,0.1493
lfr-n120-mu1,2,Leiden-LPA-coreratio_1.0,0.0047,0.2556,0.1658
lfr-n120-mu1,3,Leiden-LPA-coreratio_1.0,0.0048,0.2562,0.1872
lfr-n120-mu1,4,Leiden-LPA-coreratio_1.0,0.0044,0.2461,0.1923
lfr-n120-mu1,5,Leiden-LPA-coreratio_1.0,0.0049,0.2424,0.1606
lfr-n120-mu1,6,Leiden-LPA-coreratio_1.0,0.0047,0.2528,0.1555
lfr-n120-mu1,7,Leiden-LPA-coreratio_1.0,0.0051,0.2521,0.1552
lfr-n120-mu1,8,Leiden-LPA-coreratio_1.0,0.0048,0.2381,0.1912
lfr-n120-mu1,9,Leiden-LPA-coreratio_1.0,0.0046,0.2495,0.1607
lfr-n120-mu3,0,Leiden-LPA-coreratio_0.2,0.0016,0.4024,0.582
lfr-n120-mu3,1,Leiden-LPA-coreratio_0.2,0.0016,0.4024,0.582
lfr-n120-mu3,2,Leiden-LPA-coreratio_0.2,0.0016,0.4024,0.582
lfr-n120-mu3,3,Leiden-LPA-coreratio_0.2,0.0016,0.4024,0.582
lfr-n120-mu3,4,Leiden-LPA-coreratio_0.2,0.0016,0.4024,0.582
lfr-n120-mu3,5,Leiden-LPA-coreratio_0.2,0.0016,0.4024,0.582
lfr-n120-mu3,6,Leiden-LPA-coreratio_0.2,0.0017,0.4024,0.582
lfr-n120-mu3,7,Leiden-LPA-coreratio_0.2,0.0017,0.4024,0.582
lfr-n120-mu3,8,Leiden-LPA-coreratio_0.2,0.0016,0.4024,0.582
lfr-n120-mu3,9,Leiden-LPA-coreratio_0.2,0.0017,0.4024,0.582
lfr-n120-mu3,0,Leiden-LPA-coreratio_0.4,0.0022,0.4101,0.5987
lfr-n120-mu3,1,Leiden-LPA-coreratio_0.4,0.0022,0.4393,0.6551
lfr-n120-mu3,2,Leiden-LPA-coreratio_0.4,0.0022,0.4066,0.5431
lfr-n120-mu3,3,Leiden-LPA-coreratio_0.4,0.0022,0.4393,0.6551
lfr-n120-mu3,4,Leiden-LPA-coreratio_0.4,0.0022,0.4307,0.6582
lfr-n120-mu3,5,Leiden-LPA-coreratio_0.4,0.0021,0.4152,0.6086
lfr-n120-mu3,6,Leiden-LPA-coreratio_0.4,0.0022,0.4307,0.6582
lfr-n120-mu3,7,Leiden-LPA-coreratio_0.4,0.0022,0.4307,0.6582
lfr-n120-mu3,8,Leiden-LPA-coreratio_0.4,0.0021,0.4307,0.6582
lfr-n120-mu3,9,Leiden-LPA-coreratio_0.4,0.0021,0.4307,0.6582
lfr-n120-mu3,0,Leiden-LPA-coreratio_0.6,0.0031,0.4436,0.6747
lfr-n120-mu3,1,Leiden-LPA-coreratio_0.6,0.0029,0.4436,0.6747
lfr-n120-mu3,2,Leiden-LPA-coreratio_0.6,0.0029,0.4366,0.6105
lfr-n120-mu3,3,Leiden-LPA-coreratio_0.6,0.003,0.4436,0.6747
lfr-n120-mu3,4,Leiden-LPA-coreratio_0.6,0.003,0.4436,0.6747
lfr-n120-mu3,5,Leiden-LPA-coreratio_0.6,0.003,0.432,0.6199
lfr-n120-mu3,6,Leiden-LPA-coreratio_0.6,0.0031,0.4436,0.6747
lfr-n120-mu3,7,Leiden-LPA-coreratio_0.6,0.003,0.4436,0.6747
lfr-n120-mu3,8,Leiden-LPA-coreratio_0.6,0.003,0.4348,0.6199
lfr-n120-mu3,9,Leiden-LPA-coreratio_0.6,0.0029,0.4462,0.6626
lfr-n120-mu3,0,Leiden-LPA-coreratio_0.8,0.0038,0.4677,0.8155
lfr-n120-mu3,1,Leiden-LPA-coreratio_0.8,0.0043,0.4677,0.8155
lfr-n120-mu3,2,Leiden-LPA-coreratio_0.8,0.0041,0.4677,0.8155
lfr-n120-mu3,3,Leiden-LPA-coreratio_0.8,0.0041,0.4677,0.8155
lfr-n120-mu3,4,Leiden-LPA-coreratio_0.8,0.004,0.4686,0.8278
lfr-n120-mu3,5,Leiden-LPA-coreratio_0.8,0.0042,0.4677,0.8155
lfr-n120-mu3,6,Leiden-LPA-coreratio_0.8,0.0039,0.4677,0.8155
lfr-n120-mu3,7,Leiden-LPA-coreratio_0.8,0.0038,0.4677,0.8155
lfr-n120-mu3,8,Leiden-LPA-coreratio_0.8,0.0038,0.4677,0.8155
lfr-n120-mu3,9,Leiden-LPA-coreratio_0.8,0.004,0.4677,0.8155
lfr-n120-mu3,0,Leiden-LPA-coreratio_1.0,0.0036,0.4756,0.842
lfr-n120-mu3,1,Leiden-LPA-coreratio_1.0,0.0033,0.4754,0.8717
lfr-n120-mu3,2,Leiden-LPA-coreratio_1.0,0.0035,0.4767,0.8455
lfr-n120-mu3,3,Leiden-LPA-coreratio_1.0,0.0036,0.4756,0.842
lfr-n120-mu3,4,Leiden-LPA-coreratio_1.0,0.0035,0.4756,0.842
lfr-n120-mu3,5,Leiden-LPA-coreratio_1.0,0.0034,0.4767,0.8455
lfr-n120-mu3,6,Leiden-LPA-coreratio_1.0,0.0034,0.4756,0.842
lfr-n120-mu3,7,Leiden-LPA-coreratio_1.0,0.0034,0.4757,0.8663
lfr-n120-mu3,8,Leiden-LPA-coreratio_1.0,0.0035,0.4756,0.842
lfr-n120-mu3,9,Leiden-LPA-coreratio_1.0,0.0034,0.4757,0.8663
lfr-n120-mu5,0,Leiden-LPA-coreratio_0.2,0.0021,0.0693,0.1594
lfr-n120-mu5,1,Leiden-LPA-coreratio_0.2,0.0019,0.217,0.1329
lfr-n120-mu5,2,Leiden-LPA-coreratio_0.2,0.0017,0.0567,0.138
lfr-n120-mu5,3,Leiden-LPA-coreratio_0.2,0.0019,0.0738,0.135
lfr-n120-mu5,4,Leiden-LPA-coreratio_0.2,0.0016,0.2309,0.1284
lfr-n120-mu5,5,Leiden-LPA-coreratio_0.2,0.0024,0.1133,0.1721
lfr-n120-mu5,6,Leiden-LPA-coreratio_0.2,0.0017,0.1992,0.1581
lfr-n120-mu5,7,Leiden-LPA-coreratio_0.2,0.0017,0.0567,0.138
lfr-n120-mu5,8,Leiden-LPA-coreratio_0.2,0.0016,0.1943,0.0977
lfr-n120-mu5,9,Leiden-LPA-coreratio_0.2,0.0017,0.0567,0.138
lfr-n120-mu5,0,Leiden-LPA-coreratio_0.4,0.0029,0.2401,0.1936
lfr-n120-mu5,1,Leiden-LPA-coreratio_0.4,0.0024,0.2523,0.2044
lfr-n120-mu5,2,Leiden-LPA-coreratio_0.4,0.0027,0.2434,0.192
lfr-n120-mu5,3,Leiden-LPA-coreratio_0.4,0.0026,0.2443,0.1552
lfr-n120-mu5,4,Leiden-LPA-coreratio_0.4,0.0027,0.2401,0.1936
lfr-n120-mu5,5,Leiden-LPA-coreratio_0.4,0.0027,0.2393,0.1931
lfr-n120-mu5,6,Leiden-LPA-coreratio_0.4,0.0025,0.2435,0.2007
lfr-n120-mu5,7,Leiden-LPA-coreratio_0.4,0.0026,0.2521,0.2099
lfr-n120-mu5,8,Leiden-LPA-coreratio_0.4,0.0026,0.2377,0.2052
lfr-n120-mu5,9,Leiden-LPA-coreratio_0.4,0.0029,0.2473,0.1734
lfr-n120-mu5,0,Leiden-LPA-coreratio_0.6,0.0034,0.2544,0.2334
lfr-n120-mu5,1,Leiden-LPA-coreratio_0.6,0.0036,0.258,0.245
lfr-n120-mu5,2,Leiden-LPA-coreratio_0.6,0.0037,0.2645,0.2592
lfr-n120-mu5,3,Leiden-LPA-coreratio_0.6,0.0034,0.2678,0.2406
lfr-n120-mu5,4,Leiden-LPA-coreratio_0.6,0.0034,0.2419,0.345
lfr-n120-mu5,5,Leiden-LPA-coreratio_0.6,0.0036,0.2621,0.2422
lfr-n120-mu5,6,Leiden-LPA-coreratio_0.6,0.0036,0.2551,0.268
lfr-n120-mu5,7,Leiden-LPA-coreratio_0.6,0.0032,0.2705,0.2251
lfr-n120-mu5,8,Leiden-LPA-coreratio_0.6,0.0035,0.2759,0.2475
lfr-n120-mu5,9,Leiden-LPA-coreratio_0.6,0.0033,0.2645,0.2506
lfr-n120-mu5,0,Leiden-LPA-coreratio_0.8,0.0053,0.2717,0.1783
lfr-n120-mu5,1,Leiden-LPA-coreratio_0.8,0.0045,0.2793,0.2233
lfr-n120-mu5,2,Leiden-LPA-coreratio_0.8,0.0045,0.2768,0.2304
lfr-n120-mu5,3,Leiden-LPA-coreratio_0.8,0.0046,0.283,0.2118
lfr-n120-mu5,4,Leiden-LPA-coreratio_0.8,0.0044,0.2873,0.1842
lfr-n120-mu5,5,Leiden-LPA-coreratio_0.8,0.0044,0.2931,0.2207
lfr-n120-mu5,6,Leiden-LPA-coreratio_0.8,0.0044,0.2827,0.2183
lfr-n120-mu5,7,Leiden-LPA-coreratio_0.8,0.0045,0.2778,0.2161
lfr-n120-mu5,8,Leiden-LPA-coreratio_0.8,0.0052,0.2779,0.1815
lfr-n120-mu5,9,Leiden-LPA-coreratio_0.8,0.0047,0.2716,0.2252
lfr-n120-mu5,0,Leiden-LPA-coreratio_1.0,0.0044,0.282,0.2132
lfr-n120-mu5,1,Leiden-LPA-coreratio_1.0,0.0046,0.2858,0.1554
lfr-n120-mu5,2,Leiden-LPA-coreratio_1.0,0.0048,0.2855,0.1928
lfr-n120-mu5,3,Leiden-LPA-coreratio_1.0,0.0044,0.2929,0.1926
lfr-n120-mu5,4,Leiden-LPA-coreratio_1.0,0.0042,0.2899,0.186
lfr-n120-mu5,5,Leiden-LPA-coreratio_1.0,0.004,0.2938,0.1798
lfr-n120-mu5,6,Leiden-LPA-coreratio_1.0,0.0043,0.2859,0.1878
lfr-n120-mu5,7,Leiden-LPA-coreratio_1.0,0.0041,0.2902,0.2111
lfr-n120-mu5,8,Leiden-LPA-coreratio_1.0,0.0042,0.2901,0.1872
lfr-n120-mu5,9,Leiden-LPA-coreratio_1.0,0.0041,0.2837,0.2096
lfr-n500-mu1,0,Leiden-LPA-coreratio_0.2,0.0064,0.4485,0.7626
lfr-n500-mu1,1,Leiden-LPA-coreratio_0.2,0.0064,0.4644,0.7598
lfr-n500-mu1,2,Leiden-LPA-coreratio_0.2,0.0062,0.4542,0.7609
lfr-n500-mu1,3,Leiden-LPA-coreratio_0.2,0.0065,0.4385,0.7504
lfr-n500-mu1,4,Leiden-LPA-coreratio_0.2,0.0071,0.42,0.7246
lfr-n500-mu1,5,Leiden-LPA-coreratio_0.2,0.0062,0.4436,0.7504
lfr-n500-mu1,6,Leiden-LPA-coreratio_0.2,0.0071,0.4186,0.7312
lfr-n500-mu1,7,Leiden-LPA-coreratio_0.2,0.0069,0.4529,0.7533
lfr-n500-mu1,8,Leiden-LPA-coreratio_0.2,0.0092,0.4394,0.7359
lfr-n500-mu1,9,Leiden-LPA-coreratio_0.2,0.0073,0.4214,0.7397
lfr-n500-mu1,0,Leiden-LPA-coreratio_0.4,0.0122,0.493,0.7939
lfr-n500-mu1,1,Leiden-LPA-coreratio_0.4,0.0121,0.493,0.7939
lfr-n500-mu1,2,Leiden-LPA-coreratio_0.4,0.0114,0.493,0.7939
lfr-n500-mu1,3,Leiden-LPA-coreratio_0.4,0.0122,0.493,0.7939
lfr-n500-mu1,4,Leiden-LPA-coreratio_0.4,0.011,0.4742,0.7859
lfr-n500-mu1,5,Leiden-LPA-coreratio_0.4,0.0119,0.491,0.7833
lfr-n500-mu1,6,Leiden-LPA-coreratio_0.4,0.0123,0.493,0.7939
lfr-n500-mu1,7,Leiden-LPA-coreratio_0.4,0.0118,0.493,0.7939
lfr-n500-mu1,8,Leiden-LPA-coreratio_0.4,0.012,0.493,0.7939
lfr-n500-mu1,9,Leiden-LPA-coreratio_0.4,0.0112,0.471,0.783
lfr-n500-mu1,0,Leiden-LPA-coreratio_0.6,0.0152,0.5205,0.8617
lfr-n500-mu1,1,Leiden-LPA-coreratio_0.6,0.0157,0.5205,0.8617
lfr-n500-mu1,2,Leiden-LPA-coreratio_0.6,0.0148,0.5205,0.8617
lfr-n500-mu1,3,Leiden-LPA-coreratio_0.6,0.0152,0.5194,0.8503
lfr-n500-mu1,4,Leiden-LPA-coreratio_0.6,0.0161,0.5205,0.8617
lfr-n500-mu1,5,Leiden-LPA-coreratio_0.6,0.015,0.5205,0.8617
lfr-n500-mu1,6,Leiden-LPA-coreratio_0.6,0.0154,0.5205,0.8617
lfr-n500-mu1,7,Leiden-LPA-coreratio_0.6,0.0153,0.5205,0.8617
lfr-n500-mu1,8,Leiden-LPA-coreratio_0.6,0.0167,0.5205,0.8617
lfr-n500-mu1,9,Leiden-LPA-coreratio_0.6,0.0143,0.5205,0.8617
lfr-n500-mu1,0,Leiden-LPA-coreratio_0.8,0.0199,0.5233,0.8874
lfr-n500-mu1,1,Leiden-LPA-coreratio_0.8,0.0196,0.5233,0.8874
lfr-n500-mu1,2,Leiden-LPA-coreratio_0.8,0.0194,0.5233,0.8874
lfr-n500-mu1,3,Leiden-LPA-coreratio_0.8,0.018,0.5233,0.8874
lfr-n500-mu1,4,Leiden-LPA-coreratio_0.8,0.0181,0.5233,0.8874
lfr-n500-mu1,5,Leiden-LPA-coreratio_0.8,0.0177,0.5233,0.8874
lfr-n500-mu1,6,Leiden-LPA-coreratio_0.8,0.0178,0.5233,0.8874
lfr-n500-mu1,7,Leiden-LPA-coreratio_0.8,0.0182,0.5233,0.8874
lfr-n500-mu1,8,Leiden-LPA-coreratio_0.8,0.0183,0.5233,0.8874
lfr-n500-mu1,9,Leiden-LPA-coreratio_0.8,0.019,0.5233,0.8874
lfr-n500-mu1,0,Leiden-LPA-coreratio_1.0,0.0172,0.5335,0.9628
lfr-n500-mu1,1,Leiden-LPA-coreratio_1.0,0.0167,0.5335,0.9628
lfr-n500-mu1,2,Leiden-LPA-coreratio_1.0,0.0157,0.5335,0.9628
lfr-n500-mu1,3,Leiden-LPA-coreratio_1.0,0.0168,0.5335,0.9628
lfr-n500-mu1,4,Leiden-LPA-coreratio_1.0,0.0159,0.5335,0.9628
lfr-n500-mu1,5,Leiden-LPA-coreratio_1.0,0.0175,0.5335,0.9628
lfr-n500-mu1,6,Leiden-LPA-coreratio_1.0,0.016,0.5335,0.9628
lfr-n500-mu1,7,Leiden-LPA-coreratio_1.0,0.0171,0.5335,0.9628
lfr-n500-mu1,8,Leiden-LPA-coreratio_1.0,0.0166,0.5335,0.9628
lfr-n500-mu1,9,Leiden-LPA-coreratio_1.0,0.0172,0.5335,0.9628
lfr-n500-mu3,0,Leiden-LPA-coreratio_0.2,0.0111,0.1926,0.3374
lfr-n500-mu3,1,Leiden-LPA-coreratio_0.2,0.0077,0.2223,0.3825
lfr-n500-mu3,2,Leiden-LPA-coreratio_0.2,0.0085,0.205,0.3948
lfr-n500-mu3,3,Leiden-LPA-coreratio_0.2,0.0093,0.2568,0.3943
lfr-n500-mu3,4,Leiden-LPA-coreratio_0.2,0.0084,0.1814,0.3248
lfr-n500-mu3,5,Leiden-LPA-coreratio_0.2,0.0105,0.2055,0.396
lfr-n500-mu3,6,Leiden-LPA-coreratio_0.2,0.009,0.2542,0.4172
lfr-n500-mu3,7,Leiden-LPA-coreratio_0.2,0.0092,0.2514,0.4256
lfr-n500-mu3,8,Leiden-LPA-coreratio_0.2,0.0084,0.2421,0.3707
lfr-n500-mu3,9,Leiden-LPA-coreratio_0.2,0.0094,0.1606,0.3206
lfr-n500-mu3,0,Leiden-LPA-coreratio_0.4,0.0125,0.3702,0.6053
lfr-n500-mu3,1,Leiden-LPA-coreratio_0.4,0.0116,0.3733,0.6198
lfr-n500-mu3,2,Leiden-LPA-coreratio_0.4,0.0126,0.3545,0.5132
lfr-n500-mu3,3,Leiden-LPA-coreratio_0.4,0.0112,0.3734,0.6113
lfr-n500-mu3,4,Leiden-LPA-coreratio_0.4,0.012,0.3664,0.6035
lfr-n500-mu3,5,Leiden-LPA-coreratio_0.4,0.0149,0.3645,0.579
lfr-n500-mu3,6,Leiden-LPA-coreratio_0.4,0.012,0.3623,0.5913
lfr-n500-mu3,7,Leiden-LPA-coreratio_0.4,0.0117,0.367,0.5681
lfr-n500-mu3,8,Leiden-LPA-coreratio_0.4,0.012,0.3745,0.6418
lfr-n500-mu3,9,Leiden-LPA-coreratio_0.4,0.0118,0.3798,0.6474
lfr-n500-mu3,0,Leiden-LPA-coreratio_0.6,0.0154,0.4175,0.771
lfr-n500-mu3,1,Leiden-LPA-coreratio_0.6,0.0157,0.4005,0.6927
lfr-n500-mu3,2,Leiden-LPA-coreratio_0.6,0.0158,0.4168,0.7574
lfr-n500-mu3,3,Leiden-LPA-coreratio_0.6,0.0163,0.4116,0.7402
lfr-n500-mu3,4,Leiden-LPA-coreratio_0.6,0.0172,0.4223,0.7366
lfr-n500-mu3,5,Leiden-LPA-coreratio_0.6,0.0178,0.4148,0.7421
lfr-n500-mu3,6,Leiden-LPA-coreratio_0.6,0.0226,0.4055,0.6893
lfr-n500-mu3,7,Leiden-LPA-coreratio_0.6,0.019,0.4199,0.7521
lfr-n500-mu3,8,Leiden-LPA-coreratio_0.6,0.0173,0.4186,0.7443
lfr-n500-mu3,9,Leiden-LPA-coreratio_0.6,0.0157,0.4199,0.7689
lfr-n500-mu3,0,Leiden-LPA-coreratio_0.8,0.0214,0.4358,0.8092
lfr-n500-mu3,1,Leiden-LPA-coreratio_0.8,0.0213,0.4332,0.8197
lfr-n500-mu3,2,Leiden-LPA-coreratio_0.8,0.0263,0.4342,0.7926
lfr-n500-mu3,3,Leiden-LPA-coreratio_0.8,0.0258,0.4286,0.7733
lfr-n500-mu3,4,Leiden-LPA-coreratio_0.8,0.0206,0.434,0.8167
lfr-n500-mu3,5,Leiden-LPA-coreratio_0.8,0.0208,0.4326,0.8104
lfr-n500-mu3,6,Leiden-LPA-coreratio_0.8,0.0204,0.4343,0.8195
lfr-n500-mu3,7,Leiden-LPA-coreratio_0.8,0.0208,0.4323,0.798
lfr-n500-mu3,8,Leiden-LPA-coreratio_0.8,0.0206,0.4343,0.8091
lfr-n500-mu3,9,Leiden-LPA-coreratio_0.8,0.0208,0.4324,0.8099
lfr-n500-mu3,0,Leiden-LPA-coreratio_1.0,0.0209,0.4432,0.8663
lfr-n500-mu3,1,Leiden-LPA-coreratio_1.0,0.02,0.4429,0.8521
lfr-n500-mu3,2,Leiden-LPA-coreratio_1.0,0.0204,0.4375,0.8298
lfr-n500-mu3,3,Leiden-LPA-coreratio_1.0,0.02,0.4436,0.8563
lfr-n500-mu3,4,Leiden-LPA-coreratio_1.0,0.0196,0.4433,0.8731
lfr-n500-mu3,5,Leiden-LPA-coreratio_1.0,0.0217,0.4397,0.8395
lfr-n500-mu3,6,Leiden-LPA-coreratio_1.0,0.0198,0.4436,0.8755
lfr-n500-mu3,7,Leiden-LPA-coreratio_1.0,0.0189,0.4442,0.8799
lfr-n500-mu3,8,Leiden-LPA-coreratio_1.0,0.0194,0.4416,0.8722
lfr-n500-mu3,9,Leiden-LPA-coreratio_1.0,0.0205,0.4443,0.8747
lfr-n500-mu5,0,Leiden-LPA-coreratio_0.2,0.0124,0.2022,0.1807
lfr-n500-mu5,1,Leiden-LPA-coreratio_0.2,0.0121,0.1588,0.198
lfr-n500-mu5,2,Leiden-LPA-coreratio_0.2,0.0087,0.2631,0.222
lfr-n500-mu5,3,Leiden-LPA-coreratio_0.2,0.0119,0.1196,0.1734
lfr-n500-mu5,4,Leiden-LPA-coreratio_0.2,0.0097,0.2706,0.2398
lfr-n500-mu5,5,Leiden-LPA-coreratio_0.2,0.012,0.2071,0.1975
lfr-n500-mu5,6,Leiden-LPA-coreratio_0.2,0.0095,0.2661,0.243
lfr-n500-mu5,7,Leiden-LPA-coreratio_0.2,0.0103,0.2653,0.2189
lfr-n500-mu5,8,Leiden-LPA-coreratio_0.2,0.0119,0.2343,0.1815
lfr-n500-mu5,9,Leiden-LPA-coreratio_0.2,0.0089,0.2712,0.2027
lfr-n500-mu5,0,Leiden-LPA-coreratio_0.4,0.0133,0.2922,0.2848
lfr-n500-mu5,1,Leiden-LPA-coreratio_0.4,0.0129,0.2998,0.2849
lfr-n500-mu5,2,Leiden-LPA-coreratio_0.4,0.0124,0.2945,0.2904
lfr-n500-mu5,3,Leiden-LPA-coreratio_0.4,0.0125,0.2921,0.2672
lfr-n500-mu5,4,Leiden-LPA-coreratio_0.4,0.0131,0.2921,0.2796
lfr-n500-mu5,5,Leiden-LPA-coreratio_0.4,0.0127,0.3038,0.292
lfr-n500-mu5,6,Leiden-LPA-coreratio_0.4,0.0128,0.299,0.2989
lfr-n500-mu5,7,Leiden-LPA-coreratio_0.4,0.0124,0.2892,0.2704
lfr-n500-mu5,8,Leiden-LPA-coreratio_0.4,0.0129,0.2925,0.2694
lfr-n500-mu5,9,Leiden-LPA-coreratio_0.4,0.0126,0.2964,0.2854
lfr-n500-mu5,0,Leiden-LPA-coreratio_0.6,0.0174,0.3009,0.2871
lfr-n500-mu5,1,Leiden-LPA-coreratio_0.6,0.0176,0.2933,0.2589
lfr-n500-mu5,2,Leiden-LPA-coreratio_0.6,0.0174,0.2957,0.268
lfr-n500-mu5,3,Leiden-LPA-coreratio_0.6,0.0174,0.3044,0.2743
lfr-n500-mu5,4,Leiden-LPA-coreratio_0.6,0.0183,0.2999,0.2693
lfr-n500-mu5,5,Leiden-LPA-coreratio_0.6,0.0178,0.2969,0.2763
lfr-n500-mu5,6,Leiden-LPA-coreratio_0.6,0.0181,0.3016,0.3066
lfr-n500-mu5,7,Leiden-LPA-coreratio_0.6,0.0188,0.2998,0.2949
lfr-n500-mu5,8,Leiden-LPA-coreratio_0.6,0.0188,0.2932,0.3183
lfr-n500-mu5,9,Leiden-LPA-coreratio_0.6,0.0183,0.2895,0.2565
lfr-n500-mu5,0,Leiden-LPA-coreratio_0.8,0.0224,0.3082,0.2908
lfr-n500-mu5,1,Leiden-LPA-coreratio_0.8,0.0245,0.301,0.2656
lfr-n500-mu5,2,Leiden-LPA-coreratio_0.8,0.0234,0.2995,0.2512
lfr-n500-mu5,3,Leiden-LPA-coreratio_0.8,0.0248,0.3061,0.2906
lfr-n500-mu5,4,Leiden-LPA-coreratio_0.8,0.0238,0.3093,0.318
lfr-n500-mu5,5,Leiden-LPA-coreratio_0.8,0.0238,0.3046,0.298
lfr-n500-mu5,6,Leiden-LPA-coreratio_0.8,0.0232,0.305,0.2938
lfr-n500-mu5,7,Leiden-LPA-coreratio_0.8,0.023,0.2931,0.24
lfr-n500-mu5,8,Leiden-LPA-coreratio_0.8,0.023,0.3083,0.3006
lfr-n500-mu5,9,Leiden-LPA-coreratio_0.8,0.0235,0.3103,0.2918
lfr-n500-mu5,0,Leiden-LPA-coreratio_1.0,0.0244,0.312,0.2724
lfr-n500-mu5,1,Leiden-LPA-coreratio_1.0,0.024,0.3147,0.2792
lfr-n500-mu5,2,Leiden-LPA-coreratio_1.0,0.0254,0.3054,0.3067
lfr-n500-mu5,3,Leiden-LPA-coreratio_1.0,0.0245,0.3098,0.287
lfr-n500-mu5,4,Leiden-LPA-coreratio_1.0,0.0275,0.3101,0.2817
lfr-n500-mu5,5,Leiden-LPA-coreratio_1.0,0.0223,0.3166,0.2976
lfr-n500-mu5,6,Leiden-LPA-coreratio_1.0,0.0242,0.3017,0.243
lfr-n500-mu5,7,Leiden-LPA-coreratio_1.0,0.0249,0.3125,0.2993
lfr-n500-mu5,8,Leiden-LPA-coreratio_1.0,0.0258,0.31,0.2615
lfr-n500-mu5,9,Leiden-LPA-coreratio_1.0,0.0253,0.307,0.2567
