Graph,Repeat,Algorithm,Time (s),Modularity,NMI
lfr-n5000-mu3,8,Leiden-LPA-coreratio_0.7,0.2093,0.5636,0.9247
lfr-n5000-mu3,9,Leiden-LPA-coreratio_0.7,0.2098,0.5634,0.9255
lfr-n5000-mu3,0,Leiden-LPA-coreratio_0.8,0.243,0.5636,0.9329
lfr-n5000-mu3,1,Leiden-LPA-coreratio_0.8,0.2435,0.5635,0.928
lfr-n5000-mu3,2,Leiden-LPA-coreratio_0.8,0.2573,0.5646,0.9288
lfr-n5000-mu3,3,Leiden-LPA-coreratio_0.8,0.3224,0.5645,0.9344
lfr-n5000-mu3,4,Leiden-LPA-coreratio_0.8,0.2435,0.5645,0.9349
lfr-n5000-mu3,5,Leiden-LPA-coreratio_0.8,0.2457,0.5631,0.9266
lfr-n5000-mu3,6,Leiden-LPA-coreratio_0.8,0.2325,0.5646,0.9346
lfr-n5000-mu3,7,Leiden-LPA-coreratio_0.8,0.2333,0.5648,0.9351
lfr-n5000-mu3,8,Leiden-LPA-coreratio_0.8,0.2476,0.5648,0.9371
lfr-n5000-mu3,9,Leiden-LPA-coreratio_0.8,0.2429,0.5634,0.9318
lfr-n5000-mu3,0,Leiden-LPA-coreratio_0.9,0.2896,0.5659,0.945
lfr-n5000-mu3,1,Leiden-LPA-coreratio_0.9,0.3381,0.566,0.9466
lfr-n5000-mu3,2,Leiden-LPA-coreratio_0.9,0.2749,0.5652,0.946
lfr-n5000-mu3,3,Leiden-LPA-coreratio_0.9,0.2819,0.5641,0.9355
lfr-n5000-mu3,4,Leiden-LPA-coreratio_0.9,0.275,0.5659,0.9426
lfr-n5000-mu3,5,Leiden-LPA-coreratio_0.9,0.2619,0.566,0.9504
lfr-n5000-mu3,6,Leiden-LPA-coreratio_0.9,0.2652,0.566,0.9458
lfr-n5000-mu3,7,Leiden-LPA-coreratio_0.9,0.2684,0.5656,0.9463
lfr-n5000-mu3,8,Leiden-LPA-coreratio_0.9,0.2783,0.5657,0.9464
lfr-n5000-mu3,9,Leiden-LPA-coreratio_0.9,0.3352,0.563,0.9332
lfr-n5000-mu3,0,Leiden-LPA-coreratio_1.0,0.2201,0.5666,0.9533
lfr-n5000-mu3,1,Leiden-LPA-coreratio_1.0,0.2106,0.5667,0.948
lfr-n5000-mu3,2,Leiden-LPA-coreratio_1.0,0.2125,0.5667,0.9528
lfr-n5000-mu3,3,Leiden-LPA-coreratio_1.0,0.2254,0.5662,0.9468
lfr-n5000-mu3,4,Leiden-LPA-coreratio_1.0,0.2167,0.5667,0.9482
lfr-n5000-mu3,5,Leiden-LPA-coreratio_1.0,0.2214,0.5667,0.948
lfr-n5000-mu3,6,Leiden-LPA-coreratio_1.0,0.2185,0.5641,0.9413
lfr-n5000-mu3,7,Leiden-LPA-coreratio_1.0,0.2146,0.5668,0.948
lfr-n5000-mu3,8,Leiden-LPA-coreratio_1.0,0.2209,0.5667,0.9487
lfr-n5000-mu3,9,Leiden-LPA-coreratio_1.0,0.2174,0.566,0.948
lfr-n5000-mu5,0,Leiden-LPA-coreratio_0.0,0.0525,0.0,0.0
lfr-n5000-mu5,1,Leiden-LPA-coreratio_0.0,0.059,0.0,0.0
lfr-n5000-mu5,2,Leiden-LPA-coreratio_0.0,0.0527,0.0,0.0
lfr-n5000-mu5,3,Leiden-LPA-coreratio_0.0,0.0694,0.0,0.0
lfr-n5000-mu5,4,Leiden-LPA-coreratio_0.0,0.0653,0.0,0.0
lfr-n5000-mu5,5,Leiden-LPA-coreratio_0.0,0.0671,0.0,0.0
lfr-n5000-mu5,6,Leiden-LPA-coreratio_0.0,0.0611,0.0,0.0
lfr-n5000-mu5,7,Leiden-LPA-coreratio_0.0,0.0579,0.0,0.0
lfr-n5000-mu5,8,Leiden-LPA-coreratio_0.0,0.0551,0.0,0.0
lfr-n5000-mu5,9,Leiden-LPA-coreratio_0.0,0.0529,0.0,0.0
lfr-n5000-mu5,0,Leiden-LPA-coreratio_0.1,0.0549,0.2708,0.2083
lfr-n5000-mu5,1,Leiden-LPA-coreratio_0.1,0.0526,0.2661,0.1953
lfr-n5000-mu5,2,Leiden-LPA-coreratio_0.1,0.0538,0.272,0.2157
lfr-n5000-mu5,3,Leiden-LPA-coreratio_0.1,0.0583,0.2627,0.2128
lfr-n5000-mu5,4,Leiden-LPA-coreratio_0.1,0.0559,0.2706,0.2166
lfr-n5000-mu5,5,Leiden-LPA-coreratio_0.1,0.0507,0.2681,0.2157
lfr-n5000-mu5,6,Leiden-LPA-coreratio_0.1,0.0505,0.2721,0.2131
lfr-n5000-mu5,7,Leiden-LPA-coreratio_0.1,0.0535,0.2716,0.2125
lfr-n5000-mu5,8,Leiden-LPA-coreratio_0.1,0.0497,0.2687,0.2082
lfr-n5000-mu5,9,Leiden-LPA-coreratio_0.1,0.0499,0.2753,0.2219
lfr-n5000-mu5,0,Leiden-LPA-coreratio_0.2,0.084,0.2849,0.272
lfr-n5000-mu5,1,Leiden-LPA-coreratio_0.2,0.0754,0.2897,0.2835
lfr-n5000-mu5,2,Leiden-LPA-coreratio_0.2,0.0767,0.2877,0.2591
lfr-n5000-mu5,3,Leiden-LPA-coreratio_0.2,0.0802,0.2903,0.2901
lfr-n5000-mu5,4,Leiden-LPA-coreratio_0.2,0.0791,0.2853,0.2777
lfr-n5000-mu5,5,Leiden-LPA-coreratio_0.2,0.0831,0.2867,0.257
lfr-n5000-mu5,6,Leiden-LPA-coreratio_0.2,0.0817,0.2851,0.2563
lfr-n5000-mu5,7,Leiden-LPA-coreratio_0.2,0.0829,0.2841,0.2634
lfr-n5000-mu5,8,Leiden-LPA-coreratio_0.2,0.0857,0.2813,0.2603
lfr-n5000-mu5,9,Leiden-LPA-coreratio_0.2,0.1498,0.2856,0.263
lfr-n5000-mu5,0,Leiden-LPA-coreratio_0.3,0.1156,0.2977,0.2877
lfr-n5000-mu5,1,Leiden-LPA-coreratio_0.3,0.1092,0.3015,0.314
lfr-n5000-mu5,2,Leiden-LPA-coreratio_0.3,0.1111,0.2947,0.2931
lfr-n5000-mu5,3,Leiden-LPA-coreratio_0.3,0.1107,0.2979,0.2934
lfr-n5000-mu5,4,Leiden-LPA-coreratio_0.3,0.113,0.2982,0.3041
lfr-n5000-mu5,5,Leiden-LPA-coreratio_0.3,0.1604,0.2955,0.2861
lfr-n5000-mu5,6,Leiden-LPA-coreratio_0.3,0.1171,0.2982,0.2939
lfr-n5000-mu5,7,Leiden-LPA-coreratio_0.3,0.1079,0.2989,0.3031
lfr-n5000-mu5,8,Leiden-LPA-coreratio_0.3,0.1187,0.297,0.2939
lfr-n5000-mu5,9,Leiden-LPA-coreratio_0.3,0.1121,0.2991,0.2968
lfr-n5000-mu5,0,Leiden-LPA-coreratio_0.4,0.1535,0.2988,0.2695
lfr-n5000-mu5,1,Leiden-LPA-coreratio_0.4,0.1508,0.3019,0.3049
lfr-n5000-mu5,2,Leiden-LPA-coreratio_0.4,0.1486,0.3041,0.326
lfr-n5000-mu5,3,Leiden-LPA-coreratio_0.4,0.1477,0.3018,0.3056
lfr-n5000-mu5,4,Leiden-LPA-coreratio_0.4,0.151,0.302,0.2757
lfr-n5000-mu5,5,Leiden-LPA-coreratio_0.4,0.1532,0.3041,0.3166
lfr-n5000-mu5,6,Leiden-LPA-coreratio_0.4,0.1748,0.299,0.2868
lfr-n5000-mu5,7,Leiden-LPA-coreratio_0.4,0.163,0.3004,0.3067
lfr-n5000-mu5,8,Leiden-LPA-coreratio_0.4,0.1493,0.3079,0.3244
lfr-n5000-mu5,9,Leiden-LPA-coreratio_0.4,0.158,0.3029,0.3002
lfr-n5000-mu5,0,Leiden-LPA-coreratio_0.5,0.193,0.3127,0.3525
lfr-n5000-mu5,1,Leiden-LPA-coreratio_0.5,0.1863,0.3062,0.3269
lfr-n5000-mu5,2,Leiden-LPA-coreratio_0.5,0.1879,0.3092,0.3323
lfr-n5000-mu5,3,Leiden-LPA-coreratio_0.5,0.1853,0.309,0.3352
lfr-n5000-mu5,4,Leiden-LPA-coreratio_0.5,0.1838,0.3101,0.3375
lfr-n5000-mu5,5,Leiden-LPA-coreratio_0.5,0.2394,0.3075,0.3326
lfr-n5000-mu5,6,Leiden-LPA-coreratio_0.5,0.1836,0.3043,0.3378
lfr-n5000-mu5,7,Leiden-LPA-coreratio_0.5,0.1832,0.3036,0.3141
lfr-n5000-mu5,8,Leiden-LPA-coreratio_0.5,0.1918,0.31,0.3272
lfr-n5000-mu5,9,Leiden-LPA-coreratio_0.5,0.1802,0.3069,0.3312
lfr-n5000-mu5,0,Leiden-LPA-coreratio_0.6,0.2233,0.3201,0.3516
lfr-n5000-mu5,1,Leiden-LPA-coreratio_0.6,0.2229,0.3192,0.3696
lfr-n5000-mu5,2,Leiden-LPA-coreratio_0.6,0.2156,0.3153,0.3486
lfr-n5000-mu5,3,Leiden-LPA-coreratio_0.6,0.2131,0.3155,0.3428
lfr-n5000-mu5,4,Leiden-LPA-coreratio_0.6,0.2292,0.3058,0.3009
lfr-n5000-mu5,5,Leiden-LPA-coreratio_0.6,0.2242,0.3107,0.3204
lfr-n5000-mu5,6,Leiden-LPA-coreratio_0.6,0.2286,0.3105,0.3128
lfr-n5000-mu5,7,Leiden-LPA-coreratio_0.6,0.2162,0.3109,0.3422
lfr-n5000-mu5,8,Leiden-LPA-coreratio_0.6,0.2263,0.3129,0.3266
lfr-n5000-mu5,9,Leiden-LPA-coreratio_0.6,0.2916,0.3092,0.3268
lfr-n5000-mu5,0,Leiden-LPA-coreratio_0.7,0.2552,0.3198,0.357
lfr-n5000-mu5,1,Leiden-LPA-coreratio_0.7,0.2521,0.3228,0.3671
lfr-n5000-mu5,2,Leiden-LPA-coreratio_0.7,0.3055,0.3222,0.344
lfr-n5000-mu5,3,Leiden-LPA-coreratio_0.7,0.2645,0.316,0.3536
lfr-n5000-mu5,4,Leiden-LPA-coreratio_0.7,0.2637,0.3218,0.3378
lfr-n5000-mu5,5,Leiden-LPA-coreratio_0.7,0.2776,0.3145,0.3156
lfr-n5000-mu5,6,Leiden-LPA-coreratio_0.7,0.2594,0.3162,0.3164
lfr-n5000-mu5,7,Leiden-LPA-coreratio_0.7,0.2547,0.3194,0.3282
lfr-n5000-mu5,8,Leiden-LPA-coreratio_0.7,0.2479,0.3193,0.324
lfr-n5000-mu5,9,Leiden-LPA-coreratio_0.7,0.2642,0.3162,0.3132
lfr-n5000-mu5,0,Leiden-LPA-coreratio_0.8,0.3078,0.3194,0.3246
lfr-n5000-mu5,1,Leiden-LPA-coreratio_0.8,0.3044,0.3223,0.3516
lfr-n5000-mu5,2,Leiden-LPA-coreratio_0.8,0.377,0.3225,0.3123
lfr-n5000-mu5,3,Leiden-LPA-coreratio_0.8,0.3073,0.3256,0.3664
lfr-n5000-mu5,4,Leiden-LPA-coreratio_0.8,0.3022,0.3212,0.328
lfr-n5000-mu5,5,Leiden-LPA-coreratio_0.8,0.2989,0.3208,0.3251
lfr-n5000-mu5,6,Leiden-LPA-coreratio_0.8,0.3027,0.3278,0.3559
lfr-n5000-mu5,7,Leiden-LPA-coreratio_0.8,0.309,0.3196,0.317
lfr-n5000-mu5,8,Leiden-LPA-coreratio_0.8,0.3119,0.3182,0.3106
lfr-n5000-mu5,9,Leiden-LPA-coreratio_0.8,0.2945,0.3247,0.3445
lfr-n5000-mu5,0,Leiden-LPA-coreratio_0.9,0.3424,0.3265,0.3358
lfr-n5000-mu5,1,Leiden-LPA-coreratio_0.9,0.4616,0.3231,0.3403
lfr-n5000-mu5,2,Leiden-LPA-coreratio_0.9,0.3647,0.3221,0.3402
lfr-n5000-mu5,3,Leiden-LPA-coreratio_0.9,0.3523,0.3215,0.3226
lfr-n5000-mu5,4,Leiden-LPA-coreratio_0.9,0.3428,0.321,0.3068
lfr-n5000-mu5,5,Leiden-LPA-coreratio_0.9,0.3407,0.3183,0.2996
lfr-n5000-mu5,6,Leiden-LPA-coreratio_0.9,0.3444,0.3268,0.3392
lfr-n5000-mu5,7,Leiden-LPA-coreratio_0.9,0.3099,0.3271,0.3687
lfr-n5000-mu5,8,Leiden-LPA-coreratio_0.9,0.3363,0.3222,0.3197
lfr-n5000-mu5,9,Leiden-LPA-coreratio_0.9,2.9366,0.3282,0.3644
lfr-n5000-mu5,0,Leiden-LPA-coreratio_1.0,0.2862,0.3267,0.3334
lfr-n5000-mu5,1,Leiden-LPA-coreratio_1.0,0.2807,0.3253,0.3244
lfr-n5000-mu5,2,Leiden-LPA-coreratio_1.0,0.2845,0.3309,0.3274
lfr-n5000-mu5,3,Leiden-LPA-coreratio_1.0,0.2864,0.326,0.3161
lfr-n5000-mu5,4,Leiden-LPA-coreratio_1.0,0.2827,0.3312,0.3819
lfr-n5000-mu5,5,Leiden-LPA-coreratio_1.0,0.2812,0.3282,0.3351
lfr-n5000-mu5,6,Leiden-LPA-coreratio_1.0,0.2963,0.3282,0.3323
lfr-n5000-mu5,7,Leiden-LPA-coreratio_1.0,0.2878,0.3293,0.3328
lfr-n5000-mu5,8,Leiden-LPA-coreratio_1.0,0.3008,0.3203,0.2946
lfr-n5000-mu5,9,Leiden-LPA-coreratio_1.0,0.2703,0.3309,0.342
